node_id,node_type,latitude,longitude,capacity_tons,demand_tons_per_month,region
N_0000,customer,33.15699913043359,-82.23876047980308,0.0,42.02460699148176,Northeast
N_0001,customer,40.879724201932994,-81.46650975251502,0.0,264.8823738405786,West
N_0002,customer,30.59102739408721,-123.56035388816426,0.0,436.34844821145566,Midwest
N_0003,customer,37.69449121665309,-69.59500578773913,0.0,401.40378552909607,Southwest
N_0004,warehouse,27.125041854726835,-122.78179038083061,4849.835135879397,0.0,Southwest
N_0005,customer,43.438561932748435,-100.3517598521273,0.0,216.4649311157644,West
N_0006,customer,25.0803126890315,-97.4286647742785,0.0,155.5314094628923,Southeast
N_0007,distribution_center,30.60658602519784,-122.51650181145465,276.9519538607967,0.0,Northeast
N_0008,distribution_center,34.399123372968546,-117.65818411948547,9568.515405838307,0.0,West
N_0009,customer,27.14586405549423,-100.36273422868922,0.0,440.7679707054607,Midwest
N_0010,customer,48.740437835520616,-81.14218344927617,0.0,41.843340646618074,Southwest
N_0011,customer,30.533660699320457,-75.99209145271315,0.0,68.96599339714801,Midwest
N_0012,distribution_center,30.291669017684207,-114.00014253348898,7817.886288310858,0.0,West
N_0013,warehouse,48.25846312337947,-72.85663278715788,9284.747603632608,0.0,Southeast
N_0014,customer,31.245600830836654,-94.60037246543118,0.0,250.681307025627,Northeast
N_0015,distribution_center,44.579994999774826,-111.75800626163702,2315.7943867439685,0.0,Northeast
N_0016,customer,38.92206898810747,-119.60227659353247,0.0,439.95582268888637,Midwest
N_0017,distribution_center,36.44024387992884,-122.38177685153903,8536.715980135377,0.0,Southeast
N_0018,customer,40.72580753533652,-92.49941513406078,0.0,52.623512356590965,Southwest
N_0019,customer,31.234090810247828,-82.31821329237349,0.0,252.9791101885977,West
N_0020,distribution_center,41.3982103278303,-120.5082792900723,8526.94844908281,0.0,West
N_0021,customer,39.21778683182842,-76.3438230104162,0.0,180.4265118720746,Southeast
N_0022,customer,45.74782912737636,-81.6993147817316,0.0,265.4175529684033,Southwest
N_0023,customer,45.81506082303525,-83.20658437381294,0.0,420.1365308981993,Northeast
N_0024,customer,27.540018251886018,-83.75954645566432,0.0,102.71855449465289,West
N_0025,customer,45.92424466588557,-123.27441030096101,0.0,414.6502077767337,Southeast
N_0026,customer,30.487003876598166,-71.38662275310729,0.0,10.548854625253648,Southeast
N_0027,customer,37.17922561026007,-124.62323356870682,0.0,150.64868525570725,Midwest
N_0028,customer,40.16352464840004,-109.67158871721458,0.0,320.66279451880956,West
N_0029,customer,27.567535331847,-80.09935375238035,0.0,275.220623551294,Southeast
N_0030,customer,40.182925435214756,-70.01034177490897,0.0,60.22976671543284,Southwest
N_0031,distribution_center,43.500498604983754,-69.10942459287605,1747.1381106294962,0.0,Southwest
N_0032,warehouse,38.97209104423056,-104.59289963977555,6247.063625898023,0.0,Midwest
N_0033,customer,48.76356094601553,-85.11291682598149,0.0,228.51957043505752,Midwest
N_0034,distribution_center,43.198316702296545,-123.54937192893071,319.0231601370728,0.0,Midwest
N_0035,distribution_center,25.0247075162952,-115.62264128667137,4738.540226008985,0.0,Southwest
N_0036,customer,35.833288583912214,-115.34619454969152,0.0,399.4566788874654,West
N_0037,distribution_center,45.15873195213933,-79.40345597900854,2377.531462011196,0.0,Midwest
N_0038,distribution_center,47.82072549400985,-116.08758438492688,4380.114530321759,0.0,West
N_0039,customer,45.576642210219966,-68.0932921360577,0.0,382.4460984346676,West
N_0040,customer,34.82401615156103,-72.24814698293108,0.0,122.67775688663222,West
N_0041,distribution_center,45.83494752377274,-82.8194816280674,5671.227834799488,0.0,Southwest
N_0042,customer,48.23664226995332,-114.05399457351585,0.0,435.6253522982493,West
N_0043,distribution_center,35.888647230526786,-93.70909077003289,276.8327355353618,0.0,West
N_0044,distribution_center,25.780628307790046,-70.66997697887447,6204.838113755307,0.0,Northeast
N_0045,warehouse,39.35985436293825,-89.1689195525024,2550.645560473414,0.0,Northeast
N_0046,distribution_center,36.79826912179448,-121.2116727125671,5861.516878952548,0.0,West
N_0047,customer,35.39792197531973,-66.92326696322867,0.0,83.29451490710723,West
N_0048,warehouse,34.41984535376044,-96.68360875168972,6040.2034263811065,0.0,Midwest
N_0049,customer,45.64293753254091,-78.98879165529236,0.0,29.413224420695002,Midwest
N_0050,distribution_center,30.80908038070066,-66.78690699723836,1510.705874724981,0.0,Southwest
N_0051,customer,38.43156840368594,-124.42352000226816,0.0,169.96604103955602,Southeast
N_0052,customer,46.1808036596704,-120.13199646801515,0.0,414.01188297944856,Southeast
N_0053,customer,28.18517809703345,-91.51508995256808,0.0,347.8378348772602,Southeast
N_0054,customer,25.98840388670252,-85.44725795708968,0.0,476.2594874341102,West
N_0055,customer,25.75806747581541,-69.7634774716223,0.0,35.46592898922148,Northeast
N_0056,customer,45.903258969906055,-82.86887100418676,0.0,402.846760704198,Midwest
N_0057,customer,40.859682839182014,-92.37291429707446,0.0,302.7631726896457,Southeast
N_0058,customer,25.978098546219346,-115.32403062161967,0.0,224.9175360798738,Southeast
N_0059,warehouse,30.930477616243515,-115.58686387332189,8730.657309262797,0.0,Southeast
N_0060,customer,36.28438222471996,-81.08753512989762,0.0,437.19806169682937,West
N_0061,customer,36.95669719487533,-92.23355049467976,0.0,362.40887135340927,West
N_0062,customer,48.395035891522795,-86.63078450553073,0.0,107.77580095528111,Midwest
N_0063,distribution_center,35.04159492802366,-112.98888145980769,8420.478822141642,0.0,Northeast
N_0064,customer,42.45205767439139,-81.18031524920112,0.0,218.49173387955693,Southwest
N_0065,customer,43.42537331360273,-95.21415196831195,0.0,276.2172564480113,Midwest
N_0066,customer,35.52677006055017,-82.20979803550695,0.0,248.4677812981044,Southeast
N_0067,customer,44.03094627053515,-86.35444900890559,0.0,496.14532500692945,Southeast
N_0068,customer,30.055892536136,-88.24497156975451,0.0,319.46450784533505,Northeast
N_0069,distribution_center,42.17979915237012,-71.36708128072718,1878.8627778153955,0.0,Southwest
N_0070,customer,37.302764924939325,-100.63116069578588,0.0,43.87506523144353,Northeast
N_0071,distribution_center,45.897997630540274,-98.72698995484274,5196.691803903933,0.0,Northeast
N_0072,customer,27.286276190911032,-86.52472851370416,0.0,162.95254778125906,Southwest
N_0073,distribution_center,40.761679948991016,-105.813786210743,7757.383944297347,0.0,Southwest
N_0074,customer,35.890948993207346,-111.07302266255863,0.0,46.0134061917062,Southeast
N_0075,customer,41.06536963502467,-116.40036247355965,0.0,230.22257925473147,Midwest
N_0076,customer,31.060666769810062,-103.80420587294151,0.0,195.88570906198765,Midwest
N_0077,customer,40.93130866292332,-96.99677833076097,0.0,423.64351999490657,Southwest
N_0078,customer,45.74118826418005,-92.06972527396209,0.0,274.5538613560841,Southwest
N_0079,distribution_center,26.370084546143556,-93.66099784793911,9372.396353720118,0.0,West
N_0080,customer,30.39282824734432,-114.37938418910932,0.0,53.392236269388285,Northeast
N_0081,customer,25.99774861720941,-116.24775114323675,0.0,493.44876024983495,Midwest
N_0082,warehouse,47.843482850157734,-87.29192366888547,8692.39111574822,0.0,Midwest
N_0083,customer,41.00474218110651,-116.76057596937754,0.0,24.687059037612197,West
N_0084,distribution_center,47.5556750062442,-81.75896381786083,1707.580757156977,0.0,West
N_0085,warehouse,41.14245083740303,-98.8187370610303,8694.608318337303,0.0,Southeast
N_0086,customer,48.48715089761273,-102.91649073875223,0.0,18.582835522410495,Southeast
N_0087,customer,45.85371962748924,-91.33402494830905,0.0,24.889659251450063,Northeast
N_0088,customer,41.236321258653916,-112.27516600853468,0.0,332.85388041400205,West
N_0089,customer,38.85244568108195,-104.43415363272373,0.0,88.05084816897451,Northeast
