node_id,node_type,latitude,longitude,capacity_tons,demand_tons_per_month,region
N_0000,distribution_center,29.464202364543887,-109.96923108320912,3118.852913206842,0.0,Northeast
N_0001,customer,32.18590672591919,-105.92852629349117,0.0,137.59257666940076,Midwest
N_0002,customer,35.65946085328287,-87.56804347106721,0.0,415.56290952973484,Midwest
N_0003,customer,47.88573337204381,-75.46215474416792,0.0,218.74039714618064,Northeast
N_0004,distribution_center,38.452532437482155,-67.10163082283188,5231.31964050497,0.0,Southeast
N_0005,customer,38.56019878366795,-105.57284349073484,0.0,78.7581597321615,Midwest
N_0006,customer,31.58974469631032,-123.0836019998822,0.0,412.218119300385,Northeast
N_0007,customer,28.979349664727017,-115.91470857363005,0.0,356.6563752087088,Northeast
N_0008,customer,39.433029074635854,-89.01109192394618,0.0,284.6320062650159,Southwest
N_0009,customer,31.449926686954438,-93.75487342565923,0.0,442.4810695552887,Southeast
N_0010,customer,47.813208926650155,-88.10153983705565,0.0,410.31454073268935,Southeast
N_0011,customer,31.08288865288875,-103.97442999405874,0.0,103.72670406947975,Southeast
N_0012,customer,41.84469824378118,-111.59571606224925,0.0,12.009710710781867,Midwest
N_0013,warehouse,43.19383353500976,-89.80967131496817,2816.386192340429,0.0,Southwest
N_0014,distribution_center,27.551339711510835,-71.50220001821933,9976.738349917188,0.0,Northeast
N_0015,distribution_center,48.45733463699778,-121.92673791022679,3586.170987246411,0.0,Southeast
N_0016,customer,29.820897656599783,-79.31862646248537,0.0,359.16319219115775,Southeast
N_0017,customer,25.436790211625265,-77.67149212805614,0.0,473.9790524176006,Northeast
N_0018,distribution_center,37.615144672008874,-119.61621641234753,4420.839148348817,0.0,Southeast
N_0019,customer,32.94180599387263,-92.9956974414448,0.0,479.81246758683545,Midwest
N_0020,customer,28.523125537049175,-84.15216627032632,0.0,456.59933723804227,Northeast
N_0021,customer,29.0979878613078,-73.8595736971043,0.0,203.1807236718913,Southwest
N_0022,distribution_center,41.03822649299619,-114.23389646514546,6173.228523649445,0.0,Southeast
N_0023,distribution_center,42.04654836566199,-85.00325419507026,3598.3576494633353,0.0,Midwest
N_0024,customer,26.595779084194398,-68.77025141656915,0.0,148.0945827588455,Midwest
N_0025,distribution_center,42.441773565503674,-69.2843980908508,6146.410100047664,0.0,Northeast
N_0026,customer,44.595137425404126,-107.2770015663617,0.0,222.63874658806733,Southeast
N_0027,distribution_center,36.28552928796916,-93.7170549977911,2713.868247399448,0.0,Southwest
N_0028,customer,32.17878715868699,-80.25294118325503,0.0,110.74641032917535,Northeast
N_0029,customer,26.23048797911568,-101.65547506831736,0.0,102.41347632308008,Southwest
N_0030,customer,38.482130861065365,-86.0391536159816,0.0,418.36935095335076,West
N_0031,customer,30.264833561566483,-81.68111796779674,0.0,381.1663391226583,Midwest
N_0032,customer,48.066492999292876,-113.97676450386926,0.0,182.12640250105943,Northeast
N_0033,distribution_center,29.491480755093427,-95.25356760005546,8506.45269799511,0.0,Northeast
N_0034,customer,47.917789814440084,-68.42462831413289,0.0,420.40573999139866,Northeast
N_0035,customer,34.526230734971534,-76.52911745039965,0.0,49.697297487319446,Southwest
N_0036,customer,28.6744601151712,-81.18652202957719,0.0,184.6328155871623,West
N_0037,customer,38.3324480008623,-76.32862969077355,0.0,257.2427142674723,Midwest
N_0038,customer,45.168069717306,-116.25019764634293,0.0,429.1147038481342,Southeast
N_0039,distribution_center,45.26615265424792,-87.73834435892451,879.2182797113958,0.0,Southeast
N_0040,customer,32.523406958418434,-85.76043104009274,0.0,421.41839990880607,Northeast
N_0041,customer,30.734291609868606,-118.00416745058392,0.0,436.7079844298216,Northeast
N_0042,customer,30.617828895618764,-100.70005554219935,0.0,360.8850397374416,Southwest
N_0043,customer,45.40095651983665,-89.41185941913339,0.0,81.3844383913905,Northeast
N_0044,distribution_center,35.392118322699524,-86.8501730264817,2792.102420829124,0.0,Southwest
N_0045,customer,48.09467344365912,-111.13917761128054,0.0,59.16221607391366,Northeast
N_0046,customer,33.140166880053854,-99.2601371941818,0.0,320.00646437101585,Northeast
N_0047,distribution_center,37.18355406442299,-106.38117481738146,9911.744847540058,0.0,Midwest
N_0048,distribution_center,30.075287681193917,-109.32096380498697,1038.8213445566034,0.0,Southeast
N_0049,warehouse,29.473932331991843,-80.94054376745369,3322.1429878985646,0.0,Southeast
N_0050,customer,38.94844822557072,-68.4368332594415,0.0,20.505534645325497,West
N_0051,customer,48.67423710744471,-99.48943716357896,0.0,324.51782330976386,Northeast
N_0052,distribution_center,35.046568223033184,-74.83864838848001,9329.82625917431,0.0,Southeast
N_0053,customer,35.11215559866516,-74.6130837031279,0.0,388.0594682910304,West
N_0054,customer,35.73499695694307,-78.38021686007397,0.0,403.0507452702175,West
N_0055,customer,31.99633260026448,-111.17006107991271,0.0,270.93228618069486,Midwest
N_0056,customer,25.032007347779007,-105.89287178599515,0.0,117.76781377698482,Northeast
N_0057,customer,45.11518061452866,-106.52349257113144,0.0,289.35061285817835,Northeast
N_0058,distribution_center,37.874309101560584,-75.71362110344535,6196.346265803715,0.0,Southwest
N_0059,customer,47.25437518315382,-70.0177416191844,0.0,261.23436852604056,West
N_0060,customer,42.93907848356209,-118.19617703896526,0.0,121.57767970148653,Southeast
N_0061,distribution_center,29.74354674687077,-96.70171458422791,8887.131008116698,0.0,Northeast
N_0062,distribution_center,41.170301181926376,-70.26498427692496,3540.4914321406636,0.0,Southeast
N_0063,warehouse,36.83920518973502,-107.53643511650596,3329.2321066513014,0.0,West
N_0064,customer,37.23742181754092,-74.0814100591722,0.0,214.1683407711215,Southeast
N_0065,customer,43.73055135786826,-70.64635924866602,0.0,160.01283895010164,Southeast
N_0066,customer,26.06432468688643,-106.80315575910788,0.0,342.9101932216136,Southeast
N_0067,customer,38.319408036461155,-107.57836374150597,0.0,106.8719653863545,Southwest
N_0068,customer,46.62853892691044,-109.61072539456539,0.0,435.23596606081696,Southwest
N_0069,distribution_center,28.15660537325704,-85.10188806729346,2384.607060805508,0.0,Southeast
N_0070,customer,32.13624994096109,-109.81273741839438,0.0,196.90613023174836,Southwest
N_0071,customer,25.771899399449207,-72.14521046245939,0.0,329.52051461107425,Southeast
N_0072,customer,36.43559698852649,-74.68893204856569,0.0,131.10108431484372,Northeast
N_0073,customer,35.98982576715317,-91.53729176854362,0.0,450.6763104190175,Southeast
