node_id,node_type,latitude,longitude,capacity_tons,demand_tons_per_month,region
N_0000,customer,47.81714335383799,-81.8123574331271,0.0,303.3426572565479,Southeast
N_0001,distribution_center,26.394006692036786,-73.89560739927883,6051.038616257767,0.0,Midwest
N_0002,warehouse,48.277836451887865,-75.88588419277512,2202.157195714934,0.0,Southwest
N_0003,distribution_center,32.30181383102891,-94.03937053369796,4376.255684556946,0.0,Northeast
N_0004,customer,34.59666332116613,-122.24672587039669,0.0,487.140204232315,Midwest
N_0005,customer,48.59754125936291,-97.46098929836919,0.0,431.37079930079705,West
N_0006,customer,25.318359067836795,-69.41009641459368,0.0,286.01122674431423,Southeast
N_0007,customer,27.34413073615321,-84.63025143578274,0.0,225.67472193240465,Southwest
N_0008,customer,25.82532450676524,-71.35009627735185,0.0,136.8021909840083,Southwest
N_0009,customer,37.48163250826746,-92.7440935187465,0.0,100.57868320750825,Southeast
N_0010,customer,47.54797459754054,-72.20518632476872,0.0,302.9709896174317,Southwest
N_0011,warehouse,32.80792793831834,-102.06803990832056,2786.3554145615694,0.0,West
N_0012,customer,48.16612737433931,-89.18497938648561,0.0,145.23959919104624,West
N_0013,customer,26.7892154483145,-66.77367074056949,0.0,388.39993695536214,Southwest
N_0014,distribution_center,25.33791574516203,-113.2682981587605,7142.285332211634,0.0,Midwest
N_0015,customer,26.777071641618168,-103.85052201588792,0.0,66.77583916731356,Northeast
N_0016,customer,32.94155259646358,-121.2500573331246,0.0,162.38133764067447,West
N_0017,customer,40.301379312525114,-72.65444818799673,0.0,241.38531332935514,West
N_0018,customer,45.37393178238601,-82.41795825127248,0.0,125.63261067698832,Midwest
N_0019,customer,35.26098444060519,-123.50027152209839,0.0,62.86679922671918,Northeast
N_0020,customer,37.205696587952865,-71.45357803836052,0.0,132.1531922829487,West
N_0021,customer,29.873469393634466,-69.37163933707912,0.0,303.4440785793826,Midwest
N_0022,distribution_center,47.312743656221755,-77.3208976056994,6370.697189453193,0.0,Southwest
N_0023,customer,29.47768141326486,-72.33901908909131,0.0,274.27769853866886,Southeast
N_0024,distribution_center,33.5511481138474,-71.49712194880051,2794.1092689078896,0.0,Midwest
N_0025,customer,44.63235438213984,-74.21689558787574,0.0,13.406543960283445,Midwest
N_0026,customer,30.330587451297525,-117.92794332731272,0.0,175.4314339877777,Midwest
N_0027,customer,37.45097492184079,-83.5218814251845,0.0,188.17850516585406,Northeast
N_0028,distribution_center,30.925025508126428,-83.91804790245249,7151.478840251976,0.0,West
N_0029,distribution_center,25.88528673650879,-89.0357042951861,5076.522329965729,0.0,West
N_0030,customer,40.22443227283273,-84.83837835826876,0.0,270.15794582539684,Southeast
N_0031,customer,30.80932651627601,-85.34400270305316,0.0,383.1936115110716,Midwest
N_0032,distribution_center,44.275354153117505,-97.25226256768373,9835.889094858945,0.0,Midwest
N_0033,customer,44.160282999629224,-116.10766490603966,0.0,259.01740060295214,West
N_0034,customer,32.82301372484523,-112.00577819363265,0.0,358.46327089462875,Midwest
N_0035,customer,27.308237226194098,-69.50912739511337,0.0,204.81029033288593,Southeast
N_0036,customer,41.21656280894274,-81.62224896479445,0.0,112.4450941614797,Southeast
N_0037,distribution_center,40.8396171048203,-76.78389018812827,5596.488034834677,0.0,Southwest
N_0038,distribution_center,48.91008879419019,-68.04025827396117,5627.1051907102665,0.0,Midwest
N_0039,distribution_center,31.692912462212366,-83.67888803160649,8481.94530815923,0.0,Southwest
N_0040,customer,43.717013100582975,-87.12013287689702,0.0,51.228582847573925,Southwest
N_0041,customer,39.55429743183016,-124.45737395461884,0.0,59.72105600435573,Midwest
N_0042,customer,31.814103393699178,-106.98353223968078,0.0,247.95073925725103,Midwest
N_0043,customer,30.382463427053434,-82.98142594049538,0.0,126.25205287343204,West
N_0044,distribution_center,33.79525082998864,-81.09393913966282,7237.305250096079,0.0,Northeast
N_0045,customer,37.21153784413024,-87.45637552703218,0.0,132.72629111673623,West
N_0046,customer,46.7463709052453,-99.37073243488472,0.0,181.53841977039107,Northeast
N_0047,customer,36.820424651652736,-113.48066371991537,0.0,364.0015364781376,Midwest
N_0048,customer,43.445296343351416,-122.42737746648841,0.0,497.3297502906971,West
N_0049,distribution_center,46.20385653439021,-80.88459234005258,9535.411285537137,0.0,West
